system,average_density_g_cm3,std_dev
/data/ishan-amin/OMOL/electrolytes_application/npt_trajs_distillation/npt_trajs_napf6_dme_uma_omol/s1p1/md_omol_re5_small_1p1_wrapped,1.1127174834178164,0.01118640023848511
/home/ishan-amin/MLFF-distill/tester_data/md_trajs/napf6_xxsmall_DISTw40,1.1053301798555062,0.011717857839683524
