frame_index,natoms,mae_force_components,rmse_force_components,mean_dF_norm_per_atom,max_dF_norm_per_atom
0,2136,0.002560244407504797,0.0036219411995261908,0.005140280816704035,0.04090188443660736
1000,2136,0.002616977784782648,0.0036192242987453938,0.005226383451372385,0.02750716358423233
2000,2136,0.00271902559325099,0.0038246572948992252,0.005420971196144819,0.032071422785520554
3000,2136,0.0026962286792695522,0.0037860036827623844,0.00538327731192112,0.03464975580573082
4000,2136,0.0025510075502097607,0.0035665251780301332,0.005085265729576349,0.039546918123960495
5000,2136,0.0026496099308133125,0.003739803098142147,0.005287316627800465,0.042602963745594025
6000,2136,0.0026268535293638706,0.0036569389048963785,0.005251462105661631,0.03796587884426117
7000,2136,0.002685805782675743,0.003794531337916851,0.005387060809880495,0.034156303852796555
8000,2136,0.002571100601926446,0.0035948441363871098,0.0051569463685154915,0.026865394786000252
9000,2136,0.0026856509502977133,0.0037631914019584656,0.0053520784713327885,0.03710130229592323
10000,2136,0.0026120839174836874,0.0036461062263697386,0.005245272070169449,0.032341763377189636
11000,2136,0.0025814727414399385,0.0035978886298835278,0.005173526704311371,0.03189520165324211
12000,2136,0.002812097780406475,0.003987917676568031,0.005607460159808397,0.03678182139992714
13000,2136,0.0026062093675136566,0.00366567587479949,0.00522284721955657,0.03913142532110214
14000,2136,0.0026774287689477205,0.0037743246648460627,0.005380571354180574,0.03284084051847458
15000,2136,0.0026272826362401247,0.0037244316190481186,0.005252924282103777,0.04330619052052498
16000,2136,0.002687379252165556,0.003798618447035551,0.00537110585719347,0.03839690610766411
17000,2136,0.0027249022386968136,0.00381852057762444,0.005461239255964756,0.026511702686548233
18000,2136,0.002726705279201269,0.0037302591372281313,0.0054100132547318935,0.02966277115046978
19000,2136,0.0026447572745382786,0.0037542348727583885,0.005267693195492029,0.04740967974066734
20000,2136,0.002578647807240486,0.0036076288670301437,0.0051544783636927605,0.03622827306389809
21000,2136,0.0027171128895133734,0.003820088692009449,0.005419338122010231,0.03354234993457794
22000,2136,0.002572684083133936,0.0035702476743608713,0.005126640200614929,0.02774237096309662
23000,2136,0.002662115730345249,0.0037312970962375402,0.005338103976100683,0.028381505981087685
24000,2136,0.002751416526734829,0.00392212625592947,0.005512022878974676,0.04353685304522514
25000,2136,0.0026244656182825565,0.003718252293765545,0.0052661532536149025,0.03502969443798065
26000,2136,0.002825322560966015,0.006130899768322706,0.005657787900418043,0.27781757712364197
27000,2136,0.002787554869428277,0.0039147743955254555,0.005564888007938862,0.040266163647174835
28000,2136,0.0027534214314073324,0.003950654063373804,0.005523167084902525,0.04534309357404709
29000,2136,0.002683932427316904,0.0037537510506808758,0.005381499882787466,0.03431890904903412
30000,2136,0.0027182367630302906,0.003784013679251075,0.005440632812678814,0.034818388521671295
31000,2136,0.0027699933853000402,0.003953905776143074,0.0055522131733596325,0.04060257598757744
32000,2136,0.002840326866135001,0.004035643767565489,0.005675802007317543,0.0435464009642601
33000,2136,0.0027518889401108027,0.0039039929397404194,0.005495849996805191,0.035591866821050644
34000,2136,0.0027172535192221403,0.003899702802300453,0.005453215446323156,0.039099402725696564
35000,2136,0.002761643147096038,0.0038249357603490353,0.005506062414497137,0.02909064292907715
36000,2136,0.0026959488168358803,0.003764222376048565,0.005398800130933523,0.02563476748764515
37000,2136,0.002764092292636633,0.0039097946137189865,0.005536255892366171,0.035378359258174896
38000,2136,0.0026986212469637394,0.00382027355954051,0.005390222650021315,0.042286910116672516
39000,2136,0.0027386213187128305,0.003873033681884408,0.0054796780459582806,0.03728751838207245
40000,2136,0.0026604370214045048,0.0037677662912756205,0.005315821617841721,0.035941608250141144
41000,2136,0.002673601033166051,0.003762547392398119,0.005353349260985851,0.0366603285074234
42000,2136,0.0027399794198572636,0.0038883930537849665,0.005475806072354317,0.03853011876344681
43000,2136,0.002809051889926195,0.003948478028178215,0.00560592208057642,0.03567225858569145
44000,2136,0.002753684064373374,0.0038496574852615595,0.005507780704647303,0.035192035138607025
45000,2136,0.002749928506091237,0.003879646770656109,0.005502869375050068,0.04647433012723923
46000,2136,0.00263483845628798,0.0037728503812104464,0.0052984911017119884,0.04857974871993065
47000,2136,0.0026152601931244135,0.003659341251477599,0.00523356394842267,0.029904266819357872
48000,2136,0.002724364399909973,0.003847337793558836,0.005440946668386459,0.03376788645982742
49000,2136,0.0026493482291698456,0.0037469721864908934,0.005321337375789881,0.034929197281599045
50000,2136,0.0028357214760035276,0.004015137907117605,0.005666529759764671,0.04026603326201439
51000,2136,0.002721318043768406,0.0038404883816838264,0.005429597105830908,0.036965250968933105
52000,2136,0.0027477892581373453,0.0038991598412394524,0.005497211590409279,0.03850501403212547
53000,2136,0.0026564402505755424,0.0037003583274781704,0.005300411023199558,0.03875601291656494
54000,2136,0.002675396855920553,0.0037763193249702454,0.005345530342310667,0.05601784586906433
55000,2136,0.002703750040382147,0.00377621129155159,0.005420568864792585,0.028560137376189232
56000,2136,0.002749495441094041,0.0038855369202792645,0.005509478505700827,0.04011683538556099
57000,2136,0.002773765241727233,0.003992343321442604,0.0055323378182947636,0.04064911603927612
58000,2136,0.002822114620357752,0.004014325328171253,0.005653988569974899,0.035444118082523346
59000,2136,0.0026797677855938673,0.0037461358588188887,0.005355341825634241,0.029341740533709526
60000,2136,0.0027051647193729877,0.003786256304010749,0.005421434994786978,0.031453195959329605
61000,2136,0.0027004035655409098,0.003910724073648453,0.005371284671127796,0.057339172810316086
62000,2136,0.0026333280839025974,0.0036236171144992113,0.005249999463558197,0.0284485574811697
63000,2136,0.00268648867495358,0.003729931078851223,0.005369523540139198,0.033324431627988815
64000,2136,0.002598991384729743,0.0036101320292800665,0.005220687482506037,0.030927389860153198
65000,2136,0.002766401506960392,0.003931459970772266,0.005519132129848003,0.037603624165058136
66000,2136,0.0027401475235819817,0.0038112804759293795,0.0054396893829107285,0.036500412970781326
67000,2136,0.0027719626668840647,0.003899534000083804,0.0055408417247235775,0.04404418170452118
68000,2136,0.002681443467736244,0.0037531231064349413,0.005364158656448126,0.03647767752408981
69000,2136,0.002586252288892865,0.0036177528090775013,0.005184360314160585,0.03038615547120571
70000,2136,0.0026781223714351654,0.0037485978100448847,0.0053578452207148075,0.036979712545871735
71000,2136,0.0026599722914397717,0.0037068792153149843,0.005301909986883402,0.0333334282040596
72000,2136,0.0027272230945527554,0.003942754585295916,0.0054725236259400845,0.0536605566740036
73000,2136,0.0026464578695595264,0.0037005310878157616,0.0053219483233988285,0.03691069781780243
74000,2136,0.0026453877799212933,0.0037284435238689184,0.005286070052534342,0.0405813567340374
75000,2136,0.0028357633855193853,0.004832855425775051,0.0056510563008487225,0.19683831930160522
76000,2136,0.0026110943872481585,0.003677304135635495,0.005231665447354317,0.027796326205134392
77000,2136,0.002624956425279379,0.0036928080953657627,0.005261331796646118,0.033642008900642395
78000,2136,0.0026804236695170403,0.003753422759473324,0.00534591032192111,0.03625965118408203
79000,2136,0.002725975587964058,0.003823842853307724,0.005465414375066757,0.036909691989421844
80000,2136,0.0027780127711594105,0.00387041037902236,0.005543230101466179,0.03227866441011429
81000,2136,0.0026808488182723522,0.003700129920616746,0.005344572011381388,0.03136708587408066
82000,2136,0.0026888102293014526,0.0037535231094807386,0.005362456198781729,0.03356979042291641
83000,2136,0.00268491730093956,0.003745497902855277,0.005348855163902044,0.02833019383251667
84000,2136,0.002727329032495618,0.003825998865067959,0.005435233935713768,0.04193180426955223
85000,2136,0.002824606606736779,0.004138212651014328,0.0056634219363331795,0.08115749061107635
86000,2136,0.0026174720842391253,0.0037012584507465363,0.005253518465906382,0.043575502932071686
87000,2136,0.0028383475728332996,0.0040216632187366486,0.0056761507876217365,0.05338232219219208
88000,2136,0.002778767142444849,0.003948686644434929,0.005562187638133764,0.03897535800933838
89000,2136,0.00268900441005826,0.003764271968975663,0.005362221505492926,0.035146795213222504
90000,2136,0.002790350466966629,0.003973005339503288,0.0055860192514956,0.03813892602920532
91000,2136,0.0026941795367747545,0.003755450015887618,0.005403460469096899,0.027744509279727936
92000,2136,0.002729212399572134,0.003817319869995117,0.005472916178405285,0.030174532905220985
93000,2136,0.0026168471667915583,0.0036500829737633467,0.005228525493294001,0.034154973924160004
94000,2136,0.0026513163466006517,0.0037099409382790327,0.005297418683767319,0.035280849784612656
95000,2136,0.00257822684943676,0.0035715613048523664,0.005156385246664286,0.028256690129637718
96000,2136,0.0026907706633210182,0.0038230556529015303,0.005366064142435789,0.053529348224401474
97000,2136,0.0026755055878311396,0.0037458220031112432,0.005340876989066601,0.031819749623537064
98000,2136,0.0027344191912561655,0.0038249397184699774,0.005484476685523987,0.03370778262615204
99000,2136,0.002576728817075491,0.003632740117609501,0.005157387815415859,0.03573271632194519
