frame_index,natoms,mae_force_components,rmse_force_components,mean_dF_norm_per_atom,max_dF_norm_per_atom
0,2072,0.011351154185831547,0.03750132769346237,0.02289280854165554,1.2018013000488281
1000,2072,0.0028339677955955267,0.004056675359606743,0.00571628799661994,0.03572532907128334
2000,2072,0.0027216989547014236,0.003843726357445121,0.005433758720755577,0.031815145164728165
3000,2072,0.002872496610507369,0.004116344731301069,0.005792687181383371,0.04121967405080795
4000,2072,0.002697997959330678,0.003783538704738021,0.005383293144404888,0.03279508277773857
5000,2072,0.002915753284469247,0.004625219851732254,0.005823915358632803,0.12203913927078247
6000,2072,0.0028662490658462048,0.004066267050802708,0.0057285744696855545,0.04260425642132759
7000,2072,0.0043397992849349976,0.041928730905056,0.008368237875401974,2.2887842655181885
8000,2072,0.0026717607397586107,0.003806481370702386,0.0053499555215239525,0.027595307677984238
9000,2072,0.0027964203618466854,0.004008038900792599,0.005609540734440088,0.04696809872984886
10000,2072,0.0027601458132267,0.003892561187967658,0.005507288500666618,0.04071918874979019
11000,2072,0.002702904399484396,0.0039005812723189592,0.005413999781012535,0.05296192318201065
12000,2072,0.002745836740359664,0.0038926058914512396,0.005505847278982401,0.047308262437582016
13000,2072,0.0027973304968327284,0.003961831331253052,0.0055947680957615376,0.03901459276676178
14000,2072,0.002731618471443653,0.0038529825396835804,0.005471082869917154,0.031992167234420776
15000,2072,0.00274653360247612,0.003965579438954592,0.005518643651157618,0.04269738122820854
16000,2072,0.0028381752781569958,0.00410885363817215,0.00570053281262517,0.04473580792546272
17000,2072,0.0027283329982310534,0.0038693160749971867,0.005477173253893852,0.03788173943758011
18000,2072,0.0027157017029821873,0.0038244114257395267,0.005455310922116041,0.03602265566587448
19000,2072,0.0027317663189023733,0.0038331281393766403,0.005458541680127382,0.050457630306482315
20000,2072,0.002670538378879428,0.003759219078347087,0.005339279305189848,0.0367472879588604
21000,2072,0.002657943172380328,0.003749615279957652,0.0053138043731451035,0.03554818779230118
22000,2072,0.0027487115003168583,0.003895615227520466,0.005512275267392397,0.04264680668711662
23000,2072,0.002678286051377654,0.003761450294405222,0.00535752484574914,0.03563758730888367
24000,2072,0.0027033397927880287,0.0037888758815824986,0.0053976853378117085,0.0338406041264534
25000,2072,0.002702360972762108,0.0038943886756896973,0.005411417223513126,0.060383353382349014
26000,2072,0.0027623709756881,0.003935901448130608,0.005509787239134312,0.047787390649318695
