frame_index,natoms,mae_force_components,rmse_force_components,mean_dF_norm_per_atom,max_dF_norm_per_atom
0,2178,0.005599760916084051,0.008929531089961529,0.01118963211774826,0.10947112739086151
1000,2178,0.00392230274155736,0.005691722501069307,0.007814007811248302,0.0799647718667984
2000,2178,0.003861452918499708,0.005548859015107155,0.00771429855376482,0.06551692634820938
3000,2178,0.0037005816120654345,0.005382885225117207,0.007388521917164326,0.07106666266918182
4000,2178,0.00377180939540267,0.005526093766093254,0.007539071142673492,0.07612879574298859
5000,2178,0.003675970481708646,0.005239550955593586,0.007359708659350872,0.04248344525694847
6000,2178,0.003684515366330743,0.005300803575664759,0.007347572594881058,0.04762617126107216
7000,2178,0.0037115796003490686,0.005328663159161806,0.0074176969937980175,0.05658480525016785
8000,2178,0.003842124715447426,0.006251348182559013,0.007671072613447905,0.177872434258461
9000,2178,0.0037168520502746105,0.005828356835991144,0.0074901701882481575,0.16459287703037262
10000,2178,0.003793795360252261,0.005519901867955923,0.007597246207296848,0.06868792325258255
11000,2178,0.0036403655540198088,0.005128050222992897,0.007275644224137068,0.04672243073582649
12000,2178,0.003938064910471439,0.005616052076220512,0.007879768498241901,0.04064668342471123
13000,2178,0.0037663374096155167,0.006190576124936342,0.007532918360084295,0.22512929141521454
14000,2178,0.003708507865667343,0.00535929948091507,0.007418136112391949,0.05531783029437065
15000,2178,0.0035193690564483404,0.005156951490789652,0.0070423283614218235,0.09169220179319382
16000,2178,0.0036206692457199097,0.005347111262381077,0.007262974511831999,0.09774336963891983
17000,2178,0.0038585790898650885,0.005616792477667332,0.007707228884100914,0.05866464227437973
18000,2178,0.003659204812720418,0.005325649864971638,0.007347460836172104,0.07587403059005737
19000,2178,0.003639447735622525,0.005182051565498114,0.007309163920581341,0.03972813859581947
20000,2178,0.003661351976916194,0.005266496445983648,0.007341551128774881,0.07209992408752441
21000,2178,0.0035819883923977613,0.005081883631646633,0.0071669677272439,0.04798183590173721
22000,2178,0.0036671769339591265,0.00538764288648963,0.007361907511949539,0.08496178686618805
23000,2178,0.003878854913637042,0.0063864425756037235,0.007752591744065285,0.20377714931964874
24000,2178,0.003602022537961602,0.0051252879202365875,0.007189611438661814,0.050289418548345566
25000,2178,0.005067384336143732,0.041872140020132065,0.010149616748094559,2.321725368499756
26000,2178,0.0037378170527517796,0.0054524848237633705,0.007473217789083719,0.07184199243783951
27000,2178,0.0036765567492693663,0.005354239605367184,0.007375557906925678,0.06818491220474243
28000,2178,0.0048306663520634174,0.043312136083841324,0.010089969262480736,2.433812141418457
29000,2178,0.00366699299775064,0.0055893599055707455,0.0073689790442585945,0.1223328709602356
30000,2178,0.0036388803273439407,0.005375598557293415,0.007267129607498646,0.12244046479463577
31000,2178,0.0038494104519486427,0.005577176343649626,0.007690229918807745,0.05101015791296959
32000,2178,0.0037386748008430004,0.005459953099489212,0.007509848102927208,0.0878373384475708
33000,2178,0.0037875326815992594,0.005860521923750639,0.007576528936624527,0.15842732787132263
34000,2178,0.0038762432523071766,0.005828263703733683,0.007727466989308596,0.10180835425853729
35000,2178,0.0038516016211360693,0.005591763183474541,0.007654985412955284,0.08028454333543777
36000,2178,0.003976638428866863,0.0062726568430662155,0.007942025549709797,0.17931118607521057
37000,2178,0.0038040545769035816,0.005477255675941706,0.007614648900926113,0.05869102478027344
38000,2178,0.003598302137106657,0.005095448344945908,0.007216463331133127,0.062333591282367706
39000,2178,0.0037317159585654736,0.006188421044498682,0.007510545197874308,0.19628387689590454
40000,2178,0.003528774715960026,0.005005200859159231,0.007094020023941994,0.04049105569720268
41000,2178,0.003598475595936179,0.005257278680801392,0.007215532939881086,0.06506946682929993
42000,2178,0.003604038618505001,0.005240651313215494,0.007217059377580881,0.07027363032102585
43000,2178,0.003645039862021804,0.00522611103951931,0.007305440958589315,0.042840227484703064
44000,2178,0.003840386401861906,0.005561476107686758,0.007682206574827433,0.059903062880039215
45000,2178,0.0036000378895550966,0.00574027793481946,0.007255959324538708,0.18456730246543884
46000,2178,0.003875984810292721,0.005696878302842379,0.007710648700594902,0.07167453318834305
47000,2178,0.003619285300374031,0.00518185505643487,0.007239973172545433,0.05514679104089737
48000,2178,0.0037978996988385916,0.005520819686353207,0.007597288582473993,0.0746271014213562
49000,2178,0.003734678030014038,0.0053185815922915936,0.007460244931280613,0.05089440569281578
50000,2178,0.003616931149736047,0.005650568753480911,0.0072523923590779305,0.16845495998859406
51000,2178,0.0037910069804638624,0.00557513814419508,0.007587675470858812,0.08733318746089935
52000,2178,0.0045046117156744,0.028233744204044342,0.008959620259702206,1.5849958658218384
53000,2178,0.003687195247039199,0.005277046002447605,0.007429596036672592,0.0467476025223732
54000,2178,0.006411217153072357,0.06106250733137131,0.01293216086924076,2.727419853210449
55000,2178,0.0037935746368020773,0.005742145236581564,0.007559262216091156,0.11001978069543839
56000,2178,0.003745506051927805,0.005905063357204199,0.00746702728793025,0.14793862402439117
57000,2178,0.0038895593024790287,0.005706551484763622,0.0077792806550860405,0.07645594328641891
58000,2178,0.004923366475850344,0.03860953077673912,0.009865296073257923,2.2716634273529053
59000,2178,0.0038510970771312714,0.005704134702682495,0.0077060516923666,0.08984049409627914
60000,2178,0.0037694433704018593,0.005499263759702444,0.007557050324976444,0.056730031967163086
61000,2178,0.003914808854460716,0.006077148485928774,0.0078447749838233,0.13667801022529602
62000,2178,0.0036718586925417185,0.0053305779583752155,0.0073438528925180435,0.06347625702619553
