frame_index,natoms,mae_force_components,rmse_force_components,mean_dF_norm_per_atom,max_dF_norm_per_atom
0,2016,0.009520727209746838,0.03404397517442703,0.01916702277958393,1.5506720542907715
1000,2016,0.0033985017798841,0.004878313280642033,0.006814403459429741,0.05299678444862366
2000,2016,0.0033321406226605177,0.0047811963595449924,0.006680707447230816,0.046653635799884796
3000,2016,0.003467994974926114,0.004980273079127073,0.0069083599373698235,0.037147536873817444
4000,2016,0.003521127626299858,0.005166290327906609,0.007052664645016193,0.05932497978210449
5000,2016,0.0032431893050670624,0.0046498640440404415,0.006491801235824823,0.03407539427280426
6000,2016,0.0033115160185843706,0.004748331382870674,0.006637400481849909,0.05055978149175644
7000,2016,0.003323147539049387,0.004683994222432375,0.006626186892390251,0.03711341321468353
8000,2016,0.003160757478326559,0.004405255429446697,0.0062774186953902245,0.032152626663446426
9000,2016,0.0034476839937269688,0.004953620955348015,0.006917249411344528,0.03877689689397812
10000,2016,0.0032501397654414177,0.004644222091883421,0.006504069548100233,0.0330161526799202
11000,2016,0.0033844923600554466,0.004863495007157326,0.0067890784703195095,0.042529210448265076
12000,2016,0.003249032888561487,0.004647658672183752,0.006513906177133322,0.035999853163957596
13000,2016,0.003341592848300934,0.004835630301386118,0.006699993275105953,0.04366796091198921
14000,2016,0.003289757063612342,0.005013364367187023,0.006630315445363522,0.10213510692119598
15000,2016,0.00437670573592186,0.03799809515476227,0.009060419164597988,2.082080125808716
16000,2016,0.0033630409743636847,0.0047526732087135315,0.00673140911385417,0.03340812027454376
17000,2016,0.0033293950837105513,0.004827667027711868,0.0066655781120061874,0.052074987441301346
18000,2016,0.003195845289155841,0.00455074617639184,0.006396275479346514,0.036223750561475754
19000,2016,0.0033121020533144474,0.004686099011451006,0.006626669317483902,0.03740600124001503
20000,2016,0.0032239770516753197,0.004601860418915749,0.0064620766788721085,0.043958570808172226
21000,2016,0.003313052002340555,0.004688985645771027,0.006641819141805172,0.03465031459927559
22000,2016,0.0034448604565113783,0.00499206455424428,0.006911202799528837,0.040845759212970734
23000,2016,0.0032247065100818872,0.004599958658218384,0.006463064346462488,0.033856865018606186
24000,2016,0.003328576683998108,0.0047051310539245605,0.006628545466810465,0.03261249139904976
25000,2016,0.003215518780052662,0.004571807105094194,0.0064504798501729965,0.03305300325155258
26000,2016,0.0032105036079883575,0.004575127735733986,0.0064098527655005455,0.03939887881278992
27000,2016,0.00330737535841763,0.004704730585217476,0.0066124736331403255,0.033971693366765976
28000,2016,0.0031965328380465508,0.004498575814068317,0.0063841152004897594,0.030031327158212662
29000,2016,0.0032918427605181932,0.004646487068384886,0.00658416748046875,0.03455842286348343
30000,2016,0.0032621792051941156,0.004642227664589882,0.006499969866126776,0.04636042192578316
31000,2016,0.003245818894356489,0.004624591674655676,0.0064634899608790874,0.042494554072618484
32000,2016,0.0034191191662102938,0.004923143424093723,0.006779074668884277,0.041062384843826294
33000,2016,0.00325601315125823,0.004635459277778864,0.006503839511424303,0.03780978173017502
34000,2016,0.0032318164594471455,0.004593987483531237,0.006481548305600882,0.03658241778612137
35000,2016,0.0032938735093921423,0.00477281678467989,0.006577028892934322,0.039573751389980316
36000,2016,0.003236626274883747,0.004623589105904102,0.006444132886826992,0.05733739957213402
37000,2016,0.003235424403101206,0.004786026198416948,0.006489880383014679,0.0674806460738182
38000,2016,0.003297495422884822,0.004755285568535328,0.006614441983401775,0.041486162692308426
39000,2016,0.004324161913245916,0.0375218465924263,0.00869130901992321,2.0603930950164795
40000,2016,0.0033918549306690693,0.004951002076268196,0.006799641530960798,0.053959380835294724
